OBJECTID,FOD_ID,FPA_ID,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,apparentTemperatureMax,apparentTemperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,dewpoint,humidity,icon,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,sunriseTime,sunsetTime,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,temperatureMax,temperatureMaxTime,temperatureMin,temperatureMinTime,time,uvIndex,uvIndexTime,windBearing,windGust,windGustTime,windSpeed,latitude_print,longitude_print,offset_print,timezone_print
11067,11117,FS-1438759,78.58,1156190580,41.74,1156248720,78.58,1156190580,40.8,1156153320,26.22,0.3,,0.95,0,0,,0,,1156164780,1156214340,79.08,1156190580,43,1156248600,79.08,1156190580,42.02,1156153200,1156140000,0,1156140000,97,31.64,1156208460,4.32,44.5075,-115.3683333,-6,America/Boise
11757,11810,FS-1439724,54.97,1140989880,21.49,1141019880,54.97,1140989880,21.49,1141019880,26.59,0.56,rain,0.97,0.0298,0.1643,1141019220,0.98,rain,1140965400,1141005480,55.05,1140985020,33.28,1141019940,55.05,1140985020,33.28,1141019940,1140940800,5,1140984840,141,46.84,1140994680,15.78,41.46777778,-122.3333333,-8,America/Los_Angeles
11919,11972,FS-1439980,95.49,1151362260,63.08,1151413140,95.49,1151362260,60.44,1151326620,36.5,0.22,,0.05,0.0001,0.0027,1151377200,0.09,rain,1151325300,1151379840,95.99,1151362260,62.59,1151413140,95.99,1151362260,59.95,1151326620,1151305200,,,29,18.03,1151387340,5.49,41.46916667,-121.3347222,-7,America/Los_Angeles
12490,12544,FS-1440706,90.18,1151270520,55.83,1151326740,90.18,1151270520,56.99,1151240040,35.51,0.27,rain,0.02,0.0007,0.01,1151283900,0.5,rain,1151238900,1151292780,90.68,1151270520,55.34,1151326740,90.68,1151270520,56.5,1151240040,1151218800,9,1151265060,299,22.66,1151284320,3.35,39.66194444,-120.0827778,-7,America/Los_Angeles
12711,12766,FS-1441021,84.49,1151873400,58.03,1151930460,84.49,1151873400,53.13,1151841300,40.79,0.36,,0.23,0,0,,0,,1151843040,1151896200,84.99,1151873400,57.54,1151930460,84.99,1151873400,52.64,1151841300,1151823600,,,191,29.08,1151883360,6.63,38.24166667,-115.525,-7,America/Los_Angeles
13134,13192,FS-1441651,93.41,1148247300,60.56,1148286000,93.41,1148247300,55.18,1148212320,46.1,0.39,clear-day,0.81,0,0,,0,,1148211600,1148262900,93.91,1148247300,60.07,1148286000,93.91,1148247300,54.69,1148212320,1148187600,11,1148237220,79,,,10.94,36.26944444,-102.4130556,-5,America/Chicago
13171,13229,FS-1441696,92.37,1148245800,62.08,1148290320,92.37,1148245800,56,1148212140,44.68,0.38,clear-day,0.81,0,0,,0,,1148211660,1148262960,92.87,1148245800,61.59,1148290320,92.87,1148245800,55.51,1148212140,1148187600,11,1148237280,87,,,11.19,36.305,-102.6325,-5,America/Chicago
13539,13598,FS-1442171,79.87,1156195020,50.17,1156251420,79.87,1156195020,39.3,1156164060,35.32,0.47,,0.95,0,0,,0,,1156164000,1156214280,80.37,1156195020,49.68,1156251420,80.37,1156195020,38.81,1156164060,1156140000,0,1156140000,311,14.8,1156207980,2.31,47.52,-113.5986111,-6,America/Denver
13556,13615,FS-1442196,87.6,1153348860,57.67,1153398000,87.6,1153348860,51.59,1153313100,13.13,0.11,,0.83,0,0,,0,,1153311360,1153365600,88.1,1153348860,57.18,1153398000,88.1,1153348860,51.1,1153313100,1153288800,,,177,19.73,1153343280,5,44.14972222,-115.1491667,-6,America/Boise
13580,13639,FS-1442221,63.66,1155334440,30.3,1155382980,63.66,1155334440,40,1155301080,40.07,0.73,rain,0.6,0.001,0.0094,1155286620,0.37,rain,1155299220,1155351300,64.16,1155334440,29.81,1155382980,64.16,1155334440,39.5,1155301020,1155276000,0,1155276000,269,18.25,1155343980,3.68,47.53555556,-113.5497222,-6,America/Denver
13583,13642,FS-1442224,70.6,1155515520,27.19,1155559920,70.6,1155515520,29.51,1155474060,35.28,0.59,,0.68,0,0,,0,,1155472140,1155523800,71.1,1155515520,26.7,1155559920,71.1,1155515520,29.02,1155474060,1155448800,0,1155448800,248,16.58,1155513540,3.08,47.30361111,-113.2805556,-6,America/Denver
13598,13657,FS-1442243,82.06,1156198740,46.53,1156255200,82.06,1156198740,44.42,1156167960,34.26,0.41,clear-day,0.95,0,0,,0,,1156164060,1156214640,82.56,1156198740,47.43,1156255200,82.56,1156198740,43.93,1156167960,1156140000,8,1156189260,238,13.12,1156204860,2.05,48.68138889,-114.4416667,-6,America/Denver
13692,13752,FS-1442407,77.73,1154987220,52.61,1155048180,77.73,1154987220,55.03,1154955720,44.29,0.5,clear-day,0.45,0.0007,0.0082,1155016800,0.24,rain,1154955540,1155007680,78.23,1154987220,52.12,1155048180,78.23,1154987220,54.54,1154955720,1154934000,9,1154984400,293,20.36,1155010500,4.38,45.36666667,-121.5994444,-7,America/Los_Angeles
13777,13837,FS-1442524,82.65,1156969200,46.25,1157029260,82.65,1156969200,62.86,1156942920,30.25,0.21,,0.22,0,0,,0,,1156942560,1156989780,83.15,1156969200,47.07,1157029320,83.15,1156969200,62.37,1156942920,1156917600,0,1156917600,200,24,1156973100,8.82,39.47388889,-111.8536111,-6,America/Denver
13796,13856,FS-1442545,89.85,1155074580,55.34,1155131700,89.85,1155074580,55.35,1155039780,40.31,0.4,,0.49,0,0,,0,,1155040440,1155092280,90.35,1155074580,54.85,1155131700,90.35,1155074580,54.86,1155039780,1155016800,0,1155016800,257,34.02,1155081660,3.97,44.85722222,-114.7733333,-6,America/Boise
13804,13864,FS-1442556,74.69,1155423240,46.08,1155475020,74.69,1155423240,45.15,1155388020,39.22,0.5,,0.64,0,0,,0,,1155386640,1155437940,75.19,1155423240,45.59,1155475020,75.19,1155423240,44.66,1155388020,1155362400,0,1155362400,347,17.72,1155418500,3.53,45.44722222,-116.2594444,-6,America/Boise
13815,13875,FS-1442568,88.71,1150153320,63.72,1150196400,88.71,1150153320,57.69,1150113300,48.81,0.46,,0.55,0,0,,0,,1150111320,1150166580,89.21,1150153320,63.23,1150196400,89.21,1150153320,57.2,1150113300,1150092000,,,132,26.14,1150168260,9.59,43.31027778,-105.3488889,-6,America/Denver
13858,13918,FS-1442617,98.66,1153606680,64.51,1153627500,98.66,1153606680,64.51,1153627500,56.75,0.47,clear-day,0.93,0,0,,0,,1153573380,1153624260,99.16,1153606680,63.79,1153627500,99.16,1153606680,63.79,1153627500,1153551600,11,1153598760,274,16.49,1153613520,4.98,34.925,-119.9597222,-7,America/Los_Angeles
13879,13939,FS-1442640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.81333333,-104.4244444,-6,America/Denver
14052,14112,FS-1442843,77.42,1157393340,53.15,1157460900,77.42,1157393340,53.34,1157373840,25.52,0.23,,0.4,0,0,,0,,1157375400,1157422440,77.92,1157393340,52.66,1157460900,77.92,1157393340,52.85,1157373840,1157349600,0,1157349600,2,20.09,1157418540,3.4,43.66833333,-115.4297222,-6,America/Boise
14112,14173,FS-1442916,95.07,1153954320,54.82,1154004180,95.07,1153954320,59.51,1153917840,43.91,0.37,clear-day,0.06,0,0,,0,,1153918320,1153970880,95.57,1153954320,54.33,1154004180,95.57,1153954320,59.02,1153917840,1153897200,10,1153943640,261,18.34,1153973040,4.84,41.68583333,-120.5183333,-7,America/Los_Angeles
14189,14251,FS-1443009,86.19,1155066720,50.3,1155114960,86.19,1155066720,59.77,1155103200,37.11,0.32,rain,0.49,0.0012,0.0147,1155094080,0.89,rain,1155040320,1155092340,86.69,1155066720,49.81,1155114960,86.69,1155066720,59.28,1155103200,1155020400,0,1155020400,127,26.63,1155031620,6.83,45.61888889,-114.7191667,-7,America/Los_Angeles
14221,14284,FS-1443046,71.15,1155161040,41.55,1155217020,71.15,1155161040,43.77,1155134340,43.8,0.66,rain,0.53,0.0017,0.0177,1155117360,0.86,rain,1155126720,1155178620,71.65,1155161040,41.06,1155217020,71.65,1155161040,44.81,1155134460,1155106800,0,1155106800,310,15.79,1155117660,4.49,45.83472222,-114.4175,-7,America/Los_Angeles
14268,14331,FS-1443100,77.68,1152838020,47.38,1152876660,77.68,1152838020,49.16,1152794400,43.35,0.57,,0.61,0,0,,0,,1152792180,1152847740,78.18,1152838020,48.67,1152877080,78.18,1152838020,48.67,1152794400,1152774000,,,288,15.07,1152838500,4.02,45.85111111,-114.8022222,-7,America/Los_Angeles
14277,14340,FS-1443109,88.92,1155069840,54.29,1155131760,88.92,1155069840,59.33,1155040080,45.34,0.41,,0.49,0,0.0005,1155088800,0.05,,1155040500,1155092460,89.42,1155069840,53.8,1155131760,89.42,1155069840,58.84,1155040080,1155020400,0,1155020400,25,6.86,1155075960,0.33,45.50694444,-115.3052778,-7,America/Los_Angeles
14284,14347,FS-1443117,69.03,1154296800,37.81,1154347680,69.03,1154296800,48.35,1154322000,31.82,0.37,,0.18,0,0,,0,,1154262420,1154315520,69.53,1154296800,37.32,1154347680,69.53,1154296800,48.57,1154322000,1154239200,,,262,28.53,1154300640,5.92,44.70027778,-115.4836111,-6,America/Boise
14307,14372,FS-1443151,92.02,1151356500,60.87,1151409600,92.02,1151356500,59.73,1151330220,51.55,0.44,,0.05,0,0,,0,,1151325960,1151379960,92.52,1151356500,60.33,1151409600,92.52,1151356500,59.24,1151330220,1151305200,,,259,11.12,1151370660,3.28,40.05888889,-122.9080556,-7,America/Los_Angeles
14308,14373,FS-1443152,74.84,1158696540,53.43,1158760260,74.84,1158696540,56.37,1158663720,23.65,0.22,clear-day,0.93,0,0,,0,,1158672960,1158717120,75.34,1158696540,52.94,1158760260,75.34,1158696540,55.88,1158663720,1158649200,8,1158694980,161,22.18,1158711540,7.03,34.28444444,-117.2125,-7,America/Los_Angeles
14331,14397,FS-1443177,77.12,1156110960,40.56,1156154160,77.12,1156110960,36.28,1156078920,26.75,0.38,clear-day,0.92,0,0,,0,,1156078320,1156128120,77.62,1156110960,41.61,1156154040,77.62,1156110960,35.79,1156078920,1156053600,9,1156103160,252,13.59,1156111380,2.73,44.64583333,-115.5755556,-6,America/Boise
14416,14482,FS-1443288,79.82,1155507060,49.82,1155562140,79.82,1155507060,47.35,1155476220,39.77,0.47,,0.68,0,0,,0,,1155472680,1155524160,80.32,1155507060,49.33,1155562140,80.32,1155507060,46.86,1155476220,1155452400,0,1155452400,242,7.62,1155484620,0.71,46.7175,-115.1875,-7,America/Los_Angeles
14444,14512,FS-1443318,73.15,1156370040,46.76,1156425120,73.15,1156370040,54.08,1156399200,31.15,0.29,,0.01,0,0,,0,,1156337400,1156387080,73.65,1156370040,46.93,1156425960,73.65,1156370040,53.59,1156399200,1156316400,0,1156316400,248,15.85,1156377660,3.7,46.67,-115.0322222,-7,America/Los_Angeles
14500,14569,FS-1443387,64.62,1158702780,34.41,1158760620,64.62,1158702780,44.63,1158732000,28.26,0.36,clear-day,0.93,0,0,,0,,1158673740,1158717960,65.12,1158702780,33.92,1158760620,65.12,1158702780,44.14,1158732000,1158649200,7,1158695760,224,19.57,1158712980,4.19,39.61694444,-120.6016667,-7,America/Los_Angeles
14853,14924,FS-1443794,84.01,1156198020,54.47,1156255020,84.01,1156198020,52.53,1156171560,29.2,0.26,,0.95,0,0,,0,,1156164960,1156214700,84.51,1156198020,53.98,1156255020,84.51,1156198020,52.04,1156171560,1156140000,0,1156140000,99,19.97,1156222800,3.83,45.25833333,-116.5575,-6,America/Boise
15180,15252,FS-1444201,94.03,1151276760,58.68,1151329740,94.03,1151276760,60.72,1151244000,37.25,0.26,clear-day,0.02,0.0001,0.0011,1151301600,0.11,rain,1151238900,1151293020,94.53,1151276760,58.19,1151329740,94.53,1151276760,60.23,1151244000,1151218800,11,1151265900,28,12.37,1151299920,1.68,40.21888889,-120.6072222,-7,America/Los_Angeles
15296,15368,FS-1444341,76.85,1157496960,55.19,1157547540,76.85,1157496960,56.05,1157462820,31.6,0.3,,0.44,0,0,,0,,1157462700,1157510220,77.35,1157496960,54.7,1157547540,77.35,1157496960,55.56,1157462820,1157439600,0,1157439600,112,10.78,1157512200,2.25,48.93972222,-120.2797222,-7,America/Vancouver
15301,15373,FS-1444346,69.59,1156283580,40.91,1156332720,69.59,1156283580,51.31,1156312800,39.12,0.48,,0.98,0,0,,0,,1156252020,1156302360,70.09,1156283580,43.09,1156340220,70.09,1156283580,50.82,1156312800,1156230000,0,1156230000,313,14.07,1156290060,3.3,48.52416667,-120.5805556,-7,America/Los_Angeles
15597,15674,FS-1444709,82.28,1155247320,43.2,1155300960,82.28,1155247320,42.98,1155215940,46.44,0.59,,0.57,0.0002,0.0022,1155268980,0.11,rain,1155213240,1155265020,82.78,1155247320,42.71,1155300960,82.78,1155247320,42.49,1155215940,1155193200,0,1155193200,338,20.05,1155273000,1.97,46.06416667,-114.6872222,-7,America/Los_Angeles
15608,15685,FS-1444720,74.02,1155167880,48.95,1155218400,74.02,1155167880,45.7,1155130980,42.32,0.54,rain,0.53,0.0034,0.056,1155114000,0.55,rain,1155127080,1155178740,74.52,1155167880,48.89,1155218400,74.52,1155167880,47.73,1155129300,1155103200,0,1155103200,222,27.81,1155110520,4.48,44.97916667,-115.3727778,-6,America/Boise
15632,15709,FS-1444747,83.31,1155684960,49.81,1155733920,83.31,1155684960,43.55,1155649800,45.45,0.64,,0.75,0,0,,0,,1155645660,1155696660,83.81,1155684960,49.19,1155733800,83.81,1155684960,43.06,1155649800,1155625200,0,1155625200,8,8.54,1155676200,0.21,46.13833333,-115.0763889,-7,America/Los_Angeles
15694,15772,FS-1444839,82.2,1154987640,50.99,1155041460,82.2,1154987640,54.43,1154958480,36.09,0.35,rain,0.45,0.0006,0.008,1154998800,0.4,rain,1154954160,1155006120,82.7,1154987640,50.5,1155041460,82.7,1154987640,53.94,1154958480,1154930400,0,1154930400,172,32.65,1154991480,3.03,44.94333333,-115.3805556,-6,America/Boise
15736,15814,FS-1444881,76.59,1152233820,49.91,1152274620,76.59,1152233820,53.31,1152190140,49.34,0.62,rain,0.36,0.0006,0.0103,1152219660,0.8,rain,1152187500,1152243240,77.09,1152233820,49.42,1152274620,77.09,1152233820,52.82,1152190140,1152169200,10,1152211920,206,23.4,1152223920,3.68,45.07972222,-115.7977778,-7,America/Los_Angeles
15758,15838,FS-1444906,89.74,1153519500,55.22,1153573020,89.74,1153519500,49.37,1153481460,44.83,0.47,,0.9,0,0,,0,,1153483800,1153538520,90.24,1153519500,54.73,1153573020,90.24,1153519500,48.88,1153481460,1153465200,,,54,11,1153533360,2.55,45.97638889,-114.6497222,-7,America/Los_Angeles
15805,15885,FS-1444963,86.36,1155067680,52.28,1155129480,86.36,1155067680,52.93,1155041580,41.72,0.41,clear-day,0.49,0,0.0007,1155099600,0.03,,1155040680,1155092520,86.86,1155067680,51.79,1155129480,86.86,1155067680,52.44,1155041580,1155016800,9,1155066300,246,26.3,1155078120,3.4,44.95027778,-115.7188889,-6,America/Boise
15806,15886,FS-1444964,87.35,1154987820,56.41,1155041580,87.35,1154987820,59.22,1154955720,35.99,0.29,rain,0.45,0.0006,0.0088,1154998800,0.44,rain,1154954160,1155006180,87.85,1154987820,55.92,1155041580,87.85,1154987820,58.73,1154955720,1154934000,9,1154980140,164,32.14,1154991540,3.42,45.02972222,-115.6030556,-7,America/Los_Angeles
15834,15914,FS-1444995,80.67,1155251220,43.29,1155301260,80.67,1155251220,44.21,1155217800,37.45,0.49,wind,0.56,0.0001,0.002,1155269040,0.08,rain,1155213600,1155265080,81.17,1155251220,42.8,1155301260,81.17,1155251220,43.72,1155217800,1155189600,8,1155236100,283,41.86,1155271440,5.14,44.94194444,-115.6466667,-6,America/Boise
15850,15930,FS-1445014,84.12,1154120400,49.19,1154177760,84.12,1154120400,50.01,1154091420,38.19,0.37,clear-day,0.12,0,0,,0,,1154089560,1154142960,84.62,1154120400,48.7,1154177760,84.62,1154120400,49.52,1154091420,1154066400,10,1154116260,191,25.86,1154127840,3.68,44.92027778,-115.8366667,-6,America/Boise
15853,15933,FS-1445018,74.61,1155069600,40.74,1155129300,74.61,1155069600,51.76,1155048900,37.24,0.4,rain,0.49,0.0007,0.0145,1155099600,0.73,rain,1155040620,1155092460,75.11,1155069600,44.04,1155128400,75.11,1155069600,51.27,1155048900,1155020400,0,1155020400,206,19.91,1155075660,5.56,45.05611111,-115.4997222,-7,America/Los_Angeles
15883,15963,FS-1445069,84.61,1154987700,52.93,1155041520,84.61,1154987700,56.67,1154956260,36.12,0.33,rain,0.45,0.0006,0.0076,1154998800,0.46,rain,1154954160,1155006120,85.11,1154987700,52.44,1155041520,85.11,1154987700,56.18,1154956260,1154930400,9,1154980140,162,32.73,1154991480,3.29,44.97444444,-115.5016667,-6,America/Boise
15902,15982,FS-1445091,76.98,1155166680,51.51,1155214860,76.98,1155166680,51.66,1155128400,42.55,0.47,rain,0.53,0.0014,0.0241,1155114000,0.4,rain,1155127140,1155178800,77.48,1155166680,51.02,1155214860,77.48,1155166680,51.17,1155128400,1155106800,8,1155149640,227,28.74,1155110400,3.62,45.05916667,-115.6888889,-7,America/Los_Angeles
15918,15998,FS-1445110,68.79,1156121460,36.7,1156164900,68.79,1156121460,37.78,1156078620,38.51,0.58,,0.92,0,0,,0,,1156077300,1156127880,69.29,1156121460,38.19,1156155120,69.29,1156121460,41.22,1156078740,1156053600,0,1156053600,128,17.37,1156114980,5.08,48.01694444,-112.8377778,-6,America/Denver
15920,16000,FS-1445113,71.22,1158100860,35.17,1158152700,71.22,1158100860,36.24,1158069360,25.16,0.32,,0.7,0,0,,0,,1158066420,1158112320,71.72,1158100860,41.29,1158152580,71.72,1158100860,40.85,1158069480,1158040800,0,1158040800,215,23.87,1158098280,8.74,47.38861111,-112.8697222,-6,America/Denver
15958,16038,FS-1445163,76.25,1157753100,55.32,1157810400,76.25,1157753100,54.57,1157717400,38.19,0.39,,0.55,0,0,,0,,1157721540,1157767980,76.75,1157753100,54.83,1157810400,76.75,1157753100,54.08,1157717400,1157695200,0,1157695200,190,17.68,1157749680,3.78,44.85916667,-116.7630556,-6,America/Boise
16382,16464,FS-1445651,46.29,1141502940,26.84,1141559460,46.29,1141502940,20.03,1141467780,13.39,0.42,clear-day,0.19,0,0,,0,,1141472880,1141514220,49.9,1141504680,26.35,1141559460,49.9,1141504680,25.1,1141473480,1141448400,6,1141493460,303,16.75,1141506240,5.47,37.43194444,-79.815,-5,America/New_York
16413,16495,FS-1445691,52.85,1157745840,32.07,1157799420,52.89,1157691600,37.35,1157712900,38.49,0.78,rain,0.55,0.0029,0.0332,1157702100,0.82,rain,1157715120,1157761920,53.35,1157745840,31.58,1157799420,53.39,1157691600,37.03,1157774400,1157691600,5,1157739060,37,15.18,1157727660,4.89,47.96444444,-90.71722222,-5,America/Chicago
16461,16543,FS-1445743,81.65,1155071220,55.4,1155130800,81.65,1155071220,59.19,1155044340,42.93,0.39,,0.49,0,0,,0,,1155040260,1155093000,82.15,1155071220,54.91,1155130800,82.15,1155071220,58.7,1155044340,1155016800,,,220,13.47,1155099600,3.71,47.89166667,-115.9841667,-6,America/Denver
16462,16544,FS-1445744,75.14,1153874760,53.54,1153918560,75.14,1153874760,57.23,1153829760,55.85,0.73,partly-cloudy-day,0.03,0,0,,0,,1153831440,1153886280,75.64,1153874760,53.05,1153918560,75.64,1153874760,56.74,1153829760,1153810800,8,1153864620,228,12.13,1153871460,2.29,47.50361111,-123.2963889,-7,America/Los_Angeles
16480,16562,FS-1445762,62.15,1164056880,34.44,1164110700,62.15,1164056880,22.71,1164027480,21.96,0.41,,0.01,0,0,,0,,1164029700,1164065880,62.65,1164056880,40.25,1164116760,62.65,1164056880,29.61,1164017100,1164006000,0,1164006000,196,36.97,1164059460,13.82,36.99861111,-102.3266667,-7,America/Denver
16481,16563,FS-1445763,55.83,1157830260,30.69,1157888340,55.83,1157830260,28.95,1157802240,34.45,0.74,rain,0.59,0.0029,0.0423,1157857080,0.53,rain,1157801580,1157848140,56.33,1157830260,30.2,1157888340,56.33,1157830260,28.46,1157802240,1157778000,6,1157826480,117,9.67,1157844540,2.6,47.97611111,-90.55916667,-5,America/Chicago
16674,16756,FS-1445978,89.61,1152821220,65.53,1152878700,89.61,1152821220,65.98,1152787920,62.18,0.6,clear-day,0.61,0,0,,0,,1152786120,1152842640,90.11,1152821220,64.5,1152878880,90.11,1152821220,65.16,1152787920,1152766800,9,1152813660,192,15.84,1152828000,3.89,47.85111111,-91.53666667,-5,America/Chicago
16688,16770,FS-1445996,79.8,1156110540,49.55,1156161600,79.8,1156110540,45.84,1156078680,34.87,0.42,,0.92,0,0,,0,,1156077900,1156128060,80.3,1156110540,49.06,1156161600,80.3,1156110540,45.35,1156078680,1156057200,0,1156057200,201,10.48,1156117500,1.74,46.40444444,-114.6369444,-7,America/Los_Angeles
16723,16805,FS-1446038,97.59,1151777220,72.54,1151824380,97.59,1151777220,66.86,1151748960,67.78,0.7,clear-day,0.2,0,0,,0,,1151750580,1151801220,96.62,1151785680,70.79,1151824440,96.62,1151785680,65.43,1151748960,1151726400,11,1151776980,106,13.2,1151790960,2.12,30.13583333,-84.96888889,-4,America/New_York
16799,16881,FS-1446140,101.42,1155321060,74.52,1155373980,101.42,1155321060,72.44,1155292680,70.66,0.68,clear-day,0.6,0,0,,0,,1155293640,1155341520,97.16,1155322920,72.57,1155374100,97.16,1155322920,70.64,1155292680,1155268800,11,1155319260,255,6.12,1155330000,1.99,29.21666667,-81.69722222,-4,America/New_York
16819,16901,FS-1446165,90.87,1149364440,62.87,1149418020,90.87,1149364440,69.68,1149331200,66.2,0.7,rain,0.25,0.0002,0.0093,1149310800,0.47,rain,1149332100,1149382560,89.11,1149364200,62.38,1149418020,89.11,1149364200,68.27,1149331140,1149310800,8,1149358560,9,10.77,1149361260,4.26,30.53944444,-88.96611111,-5,America/Chicago
16870,16952,FS-1446220,79.64,1149617460,58.31,1149677940,79.64,1149617460,54.27,1149595380,33,0.28,,0.35,0.0003,0.0032,1149629400,0.11,rain,1149595560,1149648660,80.14,1149617460,57.82,1149677940,80.14,1149617460,53.78,1149595380,1149573600,0,1149573600,11,19.99,1149631440,3.51,38.44805556,-112.1347222,-6,America/Denver
16900,16982,FS-1446258,76.01,1141075200,50.06,1141125240,76.01,1141075200,44.79,1141048500,6.62,0.13,clear-day,0.01,0,0,,0,,1141048320,1141089600,76.51,1141075200,49.57,1141125240,76.51,1141075200,44.3,1141048500,1141023600,7,1141067460,260,9.56,1141081440,1.85,31.33861111,-110.4261111,-7,America/Hermosillo
16996,17079,FS-1446384,92.16,1150063380,55.46,1150115940,92.16,1150063380,52.39,1150029360,21.38,0.17,clear-day,0.51,0,0,,0,,1150028340,1150079340,92.66,1150063380,54.97,1150115940,92.66,1150063380,51.9,1150029360,1150009200,12,1150053720,219,20.68,1150052820,4.82,31.44527778,-110.655,-7,America/Phoenix
17001,17084,FS-1446389,82.21,1148765100,58.38,1148816940,82.21,1148765100,58.78,1148734020,26.29,0.2,clear-day,0.03,0,0,,0,,1148732400,1148782740,82.71,1148765100,57.89,1148816940,82.71,1148765100,58.29,1148734020,1148713200,12,1148757480,227,28.91,1148750100,8.67,31.35111111,-110.3133333,-7,America/Hermosillo
17080,17163,FS-1446477,78.37,1156029600,45.12,1156078800,78.37,1156029600,46.08,1155989100,39.49,0.48,,0.89,0,0,,0,,1155991680,1156042620,78.87,1156029600,44.63,1156078800,78.87,1156029600,45.59,1155989100,1155970800,0,1155970800,154,14.78,1156031220,2.65,48.77916667,-116.9525,-7,America/Creston
17084,17167,FS-1446482,80.38,1156280880,48.49,1156336800,80.38,1156280880,58.63,1156243740,41.4,0.38,,0.98,0,0,,0,,1156251120,1156301520,80.88,1156280880,48,1156336800,80.88,1156280880,58.14,1156243740,1156230000,0,1156230000,138,18.72,1156294920,3.25,48.96166667,-116.9836111,-7,America/Creston
17158,17241,FS-1446561,75.82,1153424400,59.16,1153485480,75.82,1153424400,55.5,1153390920,45.62,0.5,,0.87,0.0002,0.0019,1153438020,0.17,rain,1153397880,1153450080,76.32,1153424400,58.67,1153485480,76.32,1153424400,55.01,1153390920,1153375200,0,1153375200,95,12.4,1153440420,4.98,38.87388889,-111.3975,-6,America/Denver
17241,17325,FS-1446647,83.53,1153696920,60.56,1153744680,83.53,1153696920,60.97,1153658640,47.84,0.43,,0.97,0,0,,0,,1153657440,1153709400,84.03,1153696920,60.07,1153744680,84.03,1153696920,60.48,1153658640,1153634400,0,1153634400,176,12.03,1153691340,3.42,38.83722222,-112.3175,-6,America/Denver
17246,17330,FS-1446652,97.14,1150671900,63.8,1150718520,97.14,1150671900,59.09,1150634520,20.66,0.12,clear-day,0.77,0,0,,0,,1150632900,1150685100,97.64,1150671900,63.31,1150718520,97.64,1150671900,58.6,1150634520,1150614000,12,1150658880,264,15.5,1150664280,3.18,34.89861111,-111.7686111,-7,America/Phoenix
17272,17356,FS-1446680,76.25,1150746720,44.37,1150807320,76.25,1150746720,44.12,1150707840,26.06,0.3,rain,0.81,0.0018,0.0173,1150699200,0.41,rain,1150716780,1150771260,76.75,1150746720,43.88,1150807320,76.75,1150746720,43.63,1150707840,1150696800,12,1150743600,235,40.24,1150750440,7.38,41.12972222,-106.0980556,-6,America/Denver
17471,17557,FS-1446969,97.62,1149962340,74.03,1150022700,97.62,1149962340,68.53,1149936540,68.14,0.67,clear-day,0.48,0,0,,0,,1149937020,1149987660,93.32,1149962820,72.15,1150022820,93.32,1149962820,67.13,1149936540,1149915600,11,1149964560,147,14.02,1149976620,3.67,30.41972222,-89.49694444,-5,America/Chicago
17547,17635,FS-1447088,81.45,1151359080,53.63,1151406960,81.45,1151359080,64.36,1151321760,57.95,0.62,clear-day,0.05,0,0,,0,,1151319960,1151371980,81.95,1151359080,53.14,1151406960,81.95,1151359080,63.87,1151321760,1151298000,10,1151341680,312,16.24,1151334420,4.16,34.35666667,-93.78666667,-5,America/Chicago
17552,17640,FS-1447095,81.62,1153437180,53.09,1153489860,81.62,1153437180,53.15,1153400640,36.66,0.35,,0.87,0.0008,0.0161,1153393200,0.08,rain,1153397460,1153452060,82.12,1153437180,52.6,1153489860,82.12,1153437180,52.66,1153400640,1153378800,,,290,30.52,1153439520,3.69,45.34666667,-114.5738889,-7,America/Los_Angeles
17580,17669,FS-1447153,71.6,1152482280,48.31,1152527040,71.6,1152482280,47.99,1152450000,47.97,0.67,clear-day,0.46,0.0003,0.0036,1152480840,0.12,rain,1152449160,1152501360,72.1,1152482280,47.82,1152527040,72.1,1152482280,47.5,1152450000,1152428400,12,1152475200,255,11.95,1152489420,2.67,36.26333333,-118.6147222,-7,America/Los_Angeles
17583,17672,FS-1447156,74.27,1156190820,43.66,1156251420,74.27,1156190820,41.18,1156158780,25.4,0.31,clear-day,0.95,0,0,,0,,1156164540,1156214160,74.77,1156190820,43.17,1156251420,74.77,1156190820,40.69,1156158780,1156140000,9,1156190400,219,18.44,1156201680,2.79,44.70111111,-114.5536111,-6,America/Boise
17588,17677,FS-1447161,74.79,1152489780,49.51,1152537960,74.79,1152489780,49.96,1152451440,46,0.53,,0.46,0.0004,0.005,1152480900,0.17,rain,1152449100,1152501300,75.29,1152489780,49.02,1152537960,75.29,1152489780,49.47,1152451440,1152428400,,,263,11.48,1152489360,2.6,36.32055556,-118.4030556,-7,America/Los_Angeles
17591,17680,FS-1447165,80.98,1154023620,50.24,1154092320,80.98,1154023620,52.14,1154006940,47.69,0.53,,0.09,0,0,,0,,1154005020,1154055840,81.48,1154023620,49.75,1154092320,81.48,1154023620,51.65,1154006940,1153983600,0,1153983600,282,12.94,1154040900,2.39,36.14194444,-118.1855556,-7,America/Los_Angeles
