OBJECTID,FOD_ID,FPA_ID,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,apparentTemperatureMax,apparentTemperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,dewpoint,humidity,icon,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,sunriseTime,sunsetTime,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,temperatureMax,temperatureMaxTime,temperatureMin,temperatureMinTime,time,uvIndex,uvIndexTime,windBearing,windGust,windGustTime,windSpeed,latitude_print,longitude_print,offset_print,timezone_print
263060,268108,W-314332,63.99,1018386000,28.66,1018443600,63.99,1018386000,17.25,1018335240,33.62,0.76,,0.92,,,,,,1018354560,1018401840,64.49,1018386000,35.49,1018445400,64.49,1018386000,27.48,1018335600,1018332000,0,1018332000,149,32.13,1018389240,12.45,43.3894,-101.8518,-6,America/Denver
263081,268129,W-314354,,,26.59,1019125800,58.81,1019105700,14.03,1019048400,30.77,0.84,,0.17,,,,,,1019044980,1019093640,,,34.19,1019125800,59.22,1019105820,25.91,1019024100,1019023200,0,1019023200,97,44,1019088060,14.71,43.3639,-102.0143,-6,America/Denver
263193,268241,W-314483,108.77,1025391180,66.83,1025436600,108.77,1025391180,75.81,1025350200,46.34,0.22,,0.67,,,,,,1025349180,1025404500,109.27,1025391180,66.34,1025436600,109.27,1025391180,75.32,1025350200,1025330400,10,1025376840,175,34.54,1025334000,19.14,43.3167,-102.3754,-6,America/Denver
263477,268525,W-314799,84.83,1050188100,42.82,1050238740,84.83,1050188100,50.49,1050152760,34.18,0.33,,0.36,,,,,,1050149700,1050197400,85.33,1050188100,44.67,1050238680,85.33,1050188100,50,1050152760,1050127200,8,1050173580,166,33.71,1050207120,17.23,43.1639,-102.6796,-6,America/Denver
263631,268679,W-314978,89.98,1060632060,59.45,1060689600,89.98,1060632060,54.48,1060601460,54.64,0.56,clear-day,0.5,0,0,,0,,1060602720,1060653600,90.48,1060632060,58.91,1060689600,90.48,1060632060,53.01,1060601400,1060581600,9,1060628100,134,25.05,1060588500,13.57,43.1569,-102.3865,-6,America/Denver
263642,268690,W-314989,83.88,1060812000,55.9,1060862400,83.88,1060812000,53.88,1060772700,46.15,0.5,,0.57,0,0,,0,,1060775520,1060826160,84.38,1060812000,55.41,1060862400,84.38,1060812000,53.39,1060772700,1060754400,0,1060754400,,35.01,1060797600,,43.3464,-101.9815,-6,America/Denver
265261,270311,W-535951,97.33,1155250500,64.66,1155280080,97.33,1155250500,66.84,1155266160,58.25,0.52,rain,0.56,0.017,0.3139,1155265200,0.62,rain,1155210420,1155261540,97.83,1155250500,64.17,1155280020,97.83,1155250500,66.24,1155266160,1155189600,0,1155189600,153,24.31,1155258720,8.49,43.4747,-101.5772,-6,America/Denver
265278,270328,W-534326,93.75,1155672480,68.95,1155730500,93.75,1155672480,61.89,1155646980,51.53,0.43,rain,0.75,0.0002,0.0029,1155681000,0.25,rain,1155643080,1155693420,94.25,1155672480,68.45,1155730500,94.25,1155672480,61.4,1155646980,1155621600,9,1155668160,128,26.05,1155689940,8.17,43.6444,-102.9014,-6,America/Denver
265280,270330,W-534671,94.08,1155672180,70.28,1155729660,94.08,1155672180,61.99,1155625440,51.4,0.44,,0.75,0,0,,0,,1155642960,1155693240,94.58,1155672180,69.66,1155729660,94.58,1155672180,61.5,1155625440,1155621600,0,1155621600,169,28.56,1155702780,11.97,43.4556,-102.2919,-6,America/Denver
265678,270729,W-549568,90.01,1183156740,64.51,1183203600,90.01,1183156740,66.07,1183120740,43.91,0.32,clear-day,0.49,0,0,,0,,1183115700,1183170900,90.51,1183156740,64.02,1183203600,90.51,1183156740,65.58,1183120740,1183096800,10,1183143240,158,34.04,1183114860,19.05,43.0256,-102.5589,-6,America/Denver
266328,271379,W-319993,28.03,947527500,3.14,947568000,28.03,947527500,3.67,947566800,11.32,0.55,wind,0.14,0,0,,0,,947513760,947546880,39.37,947532900,12.76,947568000,39.37,947532900,13.35,947566800,947484000,2,947530380,300,49.5,947537940,16.86,43.1564,-100.9038,-6,America/Chicago
266412,271467,W-320091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.3117,-100.8801,-5,America/Chicago
266543,271598,W-320253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.2739,-100.941,-5,America/Chicago
266909,271969,W-320741,97.62,1027987140,65.76,1028027820,97.62,1027987140,60.71,1027933860,46.14,0.38,clear-day,0.68,0,0,,0,,1027942380,1027995060,98.12,1027987140,65.27,1028027820,98.12,1027987140,60.22,1027933860,1027918800,10,1027968660,231,23.34,1027983480,9.26,43.1594,-100.9621,-5,America/Chicago
267150,272211,W-321042,100.37,1061847780,63.02,1061900040,100.37,1061847780,71.54,1061802360,54.34,0.39,,0.94,0,0,,0,,1061812860,1061861580,100.87,1061847780,62.53,1061900040,100.87,1061847780,71.05,1061802360,1061787600,0,1061787600,236,28.32,1061860320,7.2,43.6244,-100.8465,-5,America/Chicago
267996,273059,W-535690,97.61,1154730840,70.15,1154779140,97.61,1154730840,71.07,1154672460,59.11,0.45,,0.34,,,,,rain,1154691480,1154743560,98.11,1154730840,68.91,1154779140,98.11,1154730840,70.58,1154672460,1154667600,9,1154717460,161,32.58,1154704560,14.39,43.8183,-101.1392,-5,America/Chicago
269601,274681,W-383033,84.5,1050271080,35.48,1050321960,84.5,1050271080,42.09,1050230280,34.46,0.34,clear-day,0.39,0,0,,0,,1050234000,1050282600,85,1050271080,41.04,1050321600,85,1050271080,48.46,1050231180,1050210000,7,1050258240,179,38.17,1050263700,18.75,47.4327,-95.8948,-5,America/Chicago
270235,275440,W-379293,65.48,952294320,34.36,952347600,65.48,952294320,32.37,952243260,37.94,0.66,,1,,,,,,952260960,952301700,65.98,952294320,39.78,952347300,65.98,952294320,37.86,952260000,952236000,4,952281240,147,,,6.66,47.9833,-95.5753,-6,America/Chicago
270307,275512,W-379294,18.8,953338560,17.32,953384160,22.95,953355600,0.15,953297700,11.99,0.65,,0.43,,,,,,953296260,953339520,31.12,953338320,26.46,953384100,34.78,953349600,10.28,953290800,953272800,5,953317800,148,31.11,953348100,15.52,47.9555,-95.4086,-6,America/Chicago
270312,275517,W-379295,42.52,953415960,21.25,953469480,42.52,953415960,17.26,953384160,28.53,0.75,,0.46,,,,,,953382480,953425980,47.57,953415300,27.89,953469300,47.57,953415300,26.41,953384100,953359200,5,953404140,187,,,9.76,47.925,-95.3086,-6,America/Chicago
270961,276166,W-379875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.9166,-95.2836,-5,America/Chicago
270967,276172,W-379881,35.61,1018377960,24.86,1018443600,35.61,1018377960,21.33,1018350060,25.98,0.78,rain,0.92,0.0002,0.0033,1018396800,0.33,rain,1018352700,1018400640,43.44,1018378380,32.98,1018442640,43.44,1018378380,20.84,1018350060,1018328400,6,1018375320,182,22.38,1018375320,6.42,47.9666,-95.5525,-5,America/Chicago
270988,276193,W-379901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0211,-95.3692,-5,America/Chicago
271084,276289,W-380011,72.06,1018909320,41.03,1018958280,72.06,1018909320,41.61,1018848060,44,0.62,clear-day,0.1,0,0,,0,,1018870380,1018919580,72.56,1018909320,46.16,1018958160,72.56,1018909320,44.43,1018849920,1018846800,6,1018894320,55,21.5,1018900200,9.48,48.0561,-95.5725,-5,America/Chicago
271530,276735,W-380445,37.47,1022193780,21.97,1022230380,54.29,1022135700,24.23,1022162220,34.94,0.78,rain,0.41,0.0001,0.0016,1022162520,1,rain,1022150100,1022205900,45.46,1022193360,27.64,1022230500,54.74,1022135640,34.49,1022166000,1022130000,,,339,31.08,1022172960,15.41,48.1247,-95.4231,-5,America/Chicago
271635,276840,W-380563,67.42,1048452900,28.27,1048507260,67.42,1048452900,30.88,1048417740,32.04,0.55,rain,0.72,0.0011,0.0226,1048478400,0.57,rain,1048421820,1048466160,67.92,1048452900,35.05,1048507020,67.92,1048452900,33.53,1048417620,1048399200,5,1048444260,207,26.14,1048471320,6.4,48,-94.7336,-6,America/Chicago
271834,277040,W-380751,68.62,1049925840,31.51,1049975640,68.62,1049925840,27.4,1049888700,24.55,0.37,clear-day,0.25,0,0,,0,,1049888700,1049936640,69.12,1049925840,38.71,1049975580,69.12,1049925840,36.46,1049888640,1049864400,6,1049912580,187,34.18,1049947200,18.84,47.9838,-95.5017,-5,America/Chicago
272333,277539,W-381417,47.1,1082311740,25.2,1082374140,47.1,1082311740,32.49,1082347200,35.04,0.7,rain,0.98,0.0014,0.0135,1082325660,0.34,rain,1082287620,1082337480,50.26,1082311920,32.48,1082374500,50.26,1082311920,39.95,1082347200,1082264400,4,1082312520,46,26.03,1082336520,11.6,47.9875,-95.5028,-5,America/Chicago
272515,277721,W-381433,62.74,1084836960,33.97,1084877760,62.74,1084836960,37.07,1084791540,35.61,0.61,rain,0.97,0.0179,0.1241,1084777500,1,rain,1084790400,1084845360,63.24,1084836960,33.48,1084877760,63.24,1084836960,42.39,1084797600,1084770000,9,1084817760,5,18.01,1084823820,8.26,47.8633,-95.1406,-5,America/Chicago
273578,278784,W-550600,67.79,1177974600,35.84,1178016060,67.79,1177974600,44.16,1177909200,35.99,0.48,cloudy,0.46,0.0003,0.003,1177934760,0.12,rain,1177931220,1177983300,68.29,1177974600,42.27,1178015460,68.29,1177974600,43.67,1177909200,1177909200,4,1177957200,174,20.74,1177956060,6.32,48.1905,-95.59,-5,America/Chicago
273877,279083,W-572913,76.16,1210964640,45.35,1211011380,76.16,1210964640,39.04,1210934520,40.14,0.56,fog,0.41,0,0,,0,,1210934520,1210989420,76.66,1210964640,44.86,1211011440,76.66,1210964640,38.55,1210934520,1210914000,,,279,32.53,1210968300,8.76,48.0878,-95.4583,-5,America/Chicago
275401,280618,W-396224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.6733,-109.0923,-6,America/Denver
276159,281400,W-535574,93.3,1149623400,59.47,1149683820,93.3,1149623400,45.66,1149591180,17.33,0.13,clear-day,0.35,0,0,,0,,1149595380,1149647520,93.8,1149623400,58.98,1149683820,93.8,1149623400,45.17,1149591180,1149573600,12,1149621300,159,27.26,1149638460,4.09,35.717,-109.4004,-6,America/Denver
276368,281613,W-548628,95.17,1183500120,52.29,1183533360,95.17,1183500120,50.54,1183462980,5.88,0.07,clear-day,0.62,0,0,,0,,1183464480,1183516680,95.67,1183500120,51.8,1183533360,95.67,1183500120,50.05,1183462980,1183442400,12,1183490460,313,19.89,1183489860,5.5,35.5395,-109.4507,-6,America/Denver
276673,282017,W-551636,99.58,1185228780,70.57,1185278160,99.58,1185228780,58.13,1185188520,36.66,0.24,clear-day,0.31,0,0.0007,1185253200,0.05,,1185192840,1185246120,100.08,1185228780,70.08,1185278160,100.08,1185228780,57.64,1185188520,1185170400,10,1185219420,16,23.98,1185249660,5.98,42.8842,-112.5853,-6,America/Boise
276930,282288,W-443190,96.86,1060901400,57.05,1060952520,96.86,1060901400,51.24,1060866000,44.33,0.39,,0.6,0,0,,0,,1060864980,1060916280,97.36,1060901400,56.56,1060952520,97.36,1060901400,50.75,1060866000,1060844400,0,1060844400,26,9.39,1060905000,2.29,46.2832,-116.1176,-7,America/Los_Angeles
277072,282433,W-546615,101.53,1184360160,69.66,1184416140,101.53,1184360160,68.86,1184330160,52.07,0.34,clear-day,0.99,0,0,,0,,1184328540,1184384340,102.03,1184360160,69.17,1184416140,102.03,1184360160,68.37,1184330160,1184310000,9,1184356440,312,23.78,1184362680,5.7,46.4458,-116.8403,-7,America/Los_Angeles
277124,282485,W-576668,86.8,1215730260,42.88,1215777420,86.8,1215730260,59.01,1215691200,37.64,0.31,,0.28,0,0,,0,,1215691500,1215747360,87.3,1215730260,44.91,1215777540,87.3,1215730260,58.52,1215691200,1215673200,,,233,25.15,1215731340,7.91,46,-116,-7,America/Los_Angeles
277241,282605,W-455578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.2916,-114.676,-6,America/Denver
277738,283107,W-529080,83.57,1154815860,53.94,1154868360,83.57,1154815860,53.99,1154782440,35.78,0.32,,0.38,0,0,,0,,1154780520,1154833620,84.07,1154815860,53.45,1154868360,84.07,1154815860,53.5,1154782440,1154757600,0,1154757600,6,13.85,1154822460,3.12,47.4094,-114.3385,-6,America/Denver
277749,283118,W-534394,67.76,1155151560,48.47,1155218280,67.76,1155151560,53.12,1155117540,47.27,0.63,rain,0.53,0.0014,0.0114,1155164040,0.58,rain,1155126360,1155178740,68.26,1155151560,48.59,1155211260,68.26,1155151560,52.63,1155117540,1155103200,0,1155103200,270,15.86,1155125220,4,47.3708,-113.9676,-6,America/Denver
277830,283200,W-550416,85.13,1185320880,54.32,1185364800,85.13,1185320880,67.06,1185280980,55.43,0.51,,0.34,0.0001,0.0016,1185278400,0.15,rain,1185278760,1185333840,85.63,1185320880,53.83,1185364800,85.63,1185320880,66.57,1185280980,1185256800,,,294,14.81,1185302640,3.7,47.636,-114.4426,-6,America/Denver
277922,283293,W-580469,86.48,1218319620,58.67,1218373200,86.48,1218319620,59.79,1218287520,49.78,0.46,rain,0.29,0.0033,0.0189,1218278940,0.56,rain,1218284880,1218337320,86.98,1218319620,58.18,1218373200,86.98,1218319620,59.3,1218287520,1218261600,0,1218261600,223,17.17,1218330060,4.14,47.82,-114.5274,-6,America/Denver
278230,283601,W-528977,88.43,1156197900,59.68,1156254720,88.43,1156197900,63.31,1156161960,37.63,0.25,clear-day,0.95,0.0001,0.0018,1156226220,0.24,rain,1156165380,1156215240,88.93,1156197900,59.19,1156254720,88.93,1156197900,62.82,1156161960,1156143600,8,1156190220,121,15,1156223400,4.01,45.72,-118.4433,-7,America/Los_Angeles
278372,283744,W-447943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6457,-121.7012,-7,America/Los_Angeles
278636,284014,W-448367,69.64,1083102120,25.02,1083137820,69.64,1083102120,33.27,1083132000,33.03,0.46,wind,0.26,0,0,,0,,1083070920,1083121680,70.14,1083102120,33.16,1083157200,70.14,1083102120,37.85,1083132000,1083049200,0,1083049200,287,46.82,1083129540,6.73,44.9248,-121.5345,-7,America/Los_Angeles
278766,284146,W-505757,93.35,1121810820,58.17,1121864160,93.35,1121810820,63.6,1121777160,37.66,0.26,,0.45,0,0,,0,,1121776680,1121831160,93.85,1121810820,57.68,1121864160,93.85,1121810820,63.11,1121777160,1121756400,,,315,22.13,1121818380,5.9,44.8439,-121.1811,-7,America/Los_Angeles
278767,284147,W-506670,85.13,1122073500,51.87,1122123420,85.13,1122073500,66.12,1122045420,50.17,0.41,rain,0.57,0.0023,0.0338,1122044400,0.76,rain,1122036120,1122090180,85.63,1122073500,51.38,1122123420,85.63,1122073500,65.63,1122045420,1122015600,,,283,25.51,1122073920,6.22,44.775,-121.2542,-7,America/Los_Angeles
278769,284149,W-506597,80.82,1122070680,60.3,1122122400,82.51,1122015600,64.65,1122098400,49.74,0.41,rain,0.57,0.0016,0.0259,1122044640,0.89,rain,1122036060,1122090180,81.32,1122070680,59.81,1122122400,83.01,1122015600,64.16,1122098400,1122015600,,,294,26.55,1122073620,7.65,44.9,-121.1,-7,America/Los_Angeles
278773,284153,W-506860,81.43,1122939840,52.62,1122986400,81.43,1122939840,61.89,1122902040,44.65,0.4,,0.91,0,0,,0,,1122900780,1122953580,81.93,1122939840,52.13,1122986400,81.93,1122939840,61.4,1122902040,1122879600,,,317,18.97,1122949200,6,44.8439,-121.2917,-7,America/Los_Angeles
278860,284240,W-528792,95.9,1154037000,63.7,1154092980,95.9,1154037000,67.82,1154005500,42.21,0.26,,0.09,0,0,,0,,1154004360,1154057880,96.4,1154037000,63.21,1154092980,96.4,1154037000,67.33,1154005500,1153983600,,,302,20.06,1154052780,6.93,44.8458,-121.1375,-7,America/Los_Angeles
278945,284325,W-546680,94.25,1184278020,59.85,1184328660,94.25,1184278020,64.25,1184246700,51.63,0.45,,0.95,0,0,,0,,1184243580,1184298720,94.75,1184278020,59.36,1184328660,94.75,1184278020,63.76,1184246700,1184223600,,,268,14.39,1184289960,3.15,44.675,-121.5375,-7,America/Los_Angeles
278969,284349,W-549453,77.07,1186959240,42.33,1187011080,77.07,1186959240,50.46,1186926240,38.76,0.45,,0.01,0,0,,0,,1186923900,1186975140,77.57,1186959240,41.84,1187011080,77.57,1186959240,49.97,1186926240,1186902000,0,1186902000,316,22.78,1186966200,6.1,44.9661,-121.4375,-7,America/Los_Angeles
279316,284699,W-440894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.9649,-118.9678,-7,America/Los_Angeles
279327,284710,W-440914,84.72,997317600,59.22,997358400,84.72,997317600,61.03,997275600,40.72,0.32,clear-day,0.65,0,0,,0,,997274700,997327500,85.22,997317600,58.73,997358400,85.22,997317600,60.54,997275600,997254000,8,997300980,8,31.24,997264320,16.65,48.1643,-119.5931,-7,America/Los_Angeles
279332,284715,W-440923,100.47,997743300,66.24,997783200,100.47,997743300,75.14,997689240,46.59,0.26,clear-day,0.81,0,0,,0,,997707060,997758960,100.97,997743300,65.75,997783200,100.97,997743300,74.65,997689240,997686000,8,997732920,0,,,9.16,48.0774,-119.3459,-7,America/Los_Angeles
279519,284904,W-441239,96.71,1058575860,66.5,1058619360,96.71,1058575860,60.57,1058532480,27.18,0.15,,0.68,0,0,,0,,1058530500,1058586540,97.21,1058575860,66.01,1058619360,97.21,1058575860,60.08,1058532480,1058511600,,,228,13.92,1058569080,2.03,48.0902,-118.7,-7,America/Los_Angeles
279660,285047,W-441484,98.86,1091139000,67.03,1091192700,98.86,1091139000,63.12,1091105280,40.02,0.23,,0.44,0,0,,0,,1091104200,1091158620,99.36,1091139000,66.54,1091192700,99.36,1091139000,62.63,1091105280,1091084400,,,266,19.07,1091141100,5.13,47.9988,-118.9503,-7,America/Los_Angeles
279754,285141,W-512419,88.67,1120523220,56.26,1120565640,88.67,1120523220,54.03,1120478160,42.65,0.39,clear-day,0.96,0,0,,0,,1120478640,1120536180,89.17,1120523220,55.77,1120565640,89.17,1120523220,53.54,1120478160,1120460400,9,1120507320,200,16.47,1120518000,3.61,48.4247,-119.4467,-7,America/Los_Angeles
279893,285281,W-532402,85.55,1156290480,56.24,1156342860,85.55,1156290480,64.27,1156258740,44.2,0.35,clear-day,0.98,0.0002,0.0031,1156294800,0.02,rain,1156251840,1156302060,86.05,1156290480,55.75,1156342860,86.05,1156290480,63.78,1156258740,1156230000,7,1156276860,153,18.33,1156283760,4.92,48.3531,-119.5225,-7,America/Los_Angeles
280108,285497,W-577973,94.85,1214952840,59.67,1214999880,94.85,1214952840,66.03,1214915520,52.07,0.39,rain,0.96,0.0007,0.0067,1214956860,0.34,rain,1214913780,1214971440,95.35,1214952840,59.18,1214999880,95.35,1214952840,65.54,1214915520,1214895600,9,1214942520,214,15.72,1214967660,3.65,48.3475,-119.5828,-7,America/Los_Angeles
280131,285520,W-580499,79.74,1215218460,55.05,1215261900,79.74,1215218460,63.66,1215174180,52.92,0.58,rain,0.08,0.0012,0.0179,1215197760,0.45,rain,1215173100,1215230460,80.24,1215218460,54.56,1215261900,80.24,1215218460,63.17,1215174180,1215154800,9,1215200340,232,19.14,1215223200,5.16,48.0831,-119.3878,-7,America/Los_Angeles
280151,285540,W-580501,79.25,1215720000,42.24,1215779880,79.25,1215720000,54.4,1215756000,32.29,0.29,clear-day,0.28,0,0,,0,,1215691740,1215748740,79.75,1215720000,41.75,1215779880,79.75,1215720000,53.91,1215756000,1215673200,9,1215720180,339,37.98,1215735120,9.68,48.3394,-119.4231,-7,America/Los_Angeles
280378,285767,W-597430,90.8,1253138820,60.18,1253196120,90.8,1253138820,54.11,1253109240,44.97,0.42,,0.94,0,0,,0,,1253108160,1253153280,91.3,1253138820,59.69,1253196120,91.3,1253138820,53.62,1253109240,1253084400,0,1253084400,179,22.46,1253139180,4.83,48.0744,-118.9744,-7,America/Los_Angeles
280539,285928,W-452945,83.54,1057360140,58.91,1057413240,83.54,1057360140,57.85,1057326360,35.52,0.29,,0.18,0,0,,0,,1057320060,1057377360,84.04,1057360140,58.42,1057413240,84.04,1057360140,57.36,1057326360,1057302000,,,212,19.96,1057353600,5.08,47.952738,-118.248515,-7,America/Los_Angeles
280846,286242,W-450729,86.96,963523500,51.84,963568320,86.96,963523500,51.73,963494280,46.08,0.44,clear-day,0.43,0,0,,0,,963491040,963546780,87.46,963523500,51.35,963568320,87.46,963523500,51.24,963494280,963471600,9,963518820,259,,,8.94,46.2749,-120.3887,-7,America/Los_Angeles
280852,286248,W-450744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7999,-120.1095,-7,America/Los_Angeles
280887,286284,W-450812,82.02,992997000,45.66,993041760,82.02,992997000,41.2,992944020,38.26,0.41,clear-day,0.95,0,0,,0,,992952660,993009480,82.52,992997000,49.19,993041580,82.52,992997000,44.17,992944260,992934000,10,992980980,243,,,6.13,46.3015,-120.4189,-7,America/Los_Angeles
280910,286307,W-450854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7401,-120.4328,-7,America/Los_Angeles
280911,286308,W-450864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.106,-120.5509,-7,America/Los_Angeles
280972,286369,W-450976,89.41,1054937460,59.39,1054980240,89.41,1054937460,55.02,1054900440,41.49,0.33,clear-day,0.23,0,0,,0,,1054901520,1054957860,89.91,1054937460,58.9,1054980240,89.91,1054937460,54.53,1054900440,1054882800,10,1054929600,316,11.26,1054938540,4.92,46.2799,-120.3828,-7,America/Los_Angeles
280976,286373,W-450980,90.58,1056756000,61.39,1056803340,90.58,1056756000,59.77,1056718140,46.11,0.36,clear-day,0.95,0,0,,0,,1056715920,1056772860,91.08,1056756000,60.9,1056803340,91.08,1056756000,59.28,1056718140,1056697200,10,1056744300,307,24.99,1056771000,9.13,46.5415,-120.5345,-7,America/Los_Angeles
281309,286706,W-548570,85.11,1186873560,57.77,1186920240,85.11,1186873560,48.47,1186832340,40.48,0.4,clear-day,0.97,0,0,,0,,1186837020,1186888800,85.61,1186873560,57.28,1186920240,85.61,1186873560,48.12,1186832880,1186815600,8,1186866000,217,13.46,1186873980,4.69,46.203,-120.477,-7,America/Los_Angeles
281313,286710,W-548778,85.39,1188078240,56.08,1188135540,85.39,1188078240,55.06,1188048300,45.32,0.43,clear-day,0.42,0.0001,0.0009,1188079080,0.09,rain,1188047640,1188096900,85.89,1188078240,55.59,1188135540,85.89,1188078240,54.57,1188048300,1188025200,7,1188071520,289,18.68,1188089940,5.42,46.306,-120.2802,-7,America/Los_Angeles
281515,286916,W-596093,64.26,1254693960,37.78,1254753000,64.26,1254693960,43.24,1254642060,29.76,0.37,rain,0.53,0.0047,0.0403,1254639600,0.97,rain,1254665220,1254706620,64.76,1254693960,40.14,1254753300,64.76,1254693960,48.71,1254642600,1254639600,4,1254685740,19,27.38,1254642300,11.14,46.5069,-120.555,-7,America/Los_Angeles
283768,289196,W-466332,100.95,1029100320,70.02,1029156960,100.95,1029100320,74,1029072900,41.1,0.21,,0.13,,,,,,1029071280,1029120000,101.45,1029100320,69.53,1029156960,101.45,1029100320,73.51,1029072900,1029049200,9,1029098280,271,18.21,1029106980,4.19,33.9508,-116.8845,-7,America/Los_Angeles
284129,289569,W-545286,104.94,1183764120,67.63,1183813080,104.94,1183764120,75.5,1183722780,39.11,0.18,clear-day,0.73,0,0,,0,,1183725960,1183778160,105.44,1183764120,67.14,1183813080,105.44,1183764120,75.01,1183722780,1183705200,11,1183751400,288,12.21,1183765560,3.28,36.04781,-118.77969,-7,America/Los_Angeles
